Feature1,Feature2
6.090191829565218,-9.313589698524547
5.437141442670002,-10.021461539294323
6.508978340218914,-6.57736757828144
3.013748689043011,-7.01427581785521
5.997988190646568,-8.4721169807361
2.584907335757309,-9.247118816690381
9.137755369926374,-12.28447322727516
0.48209216369015184,-13.943391752559238
6.091588275336297,-3.622542686034228
8.235640998858479,-5.403405479542401
5.674285904923028,-6.0899700700780315
4.748292895420468,-8.051950550662871
4.758119893650997,-10.958233548075668
5.758183604734797,-10.775316050130312
8.697595567493615,-9.097427814729238
6.42693783596579,-10.429041855525798
8.567593524722808,-11.41488476781499
7.076991743400702,-10.462140741411648
3.0778294659285415,-10.8083040550236
3.414935009660033,-10.11670510958825
4.578562250176333,-8.804536172028914
6.839294539476487,-9.95351165712952
5.361649523294454,-8.862225503302133
4.076715187003167,-7.814560962995461
7.531974711291559,-9.076009019493274
11.413172027546256,-7.291313669035897
5.145731687349519,-10.49041213066757
4.845957225474692,-10.839283261799139
8.248375748109613,-11.329486088991256
5.223607405792554,-10.90820121531069
8.04187000735558,-13.131351085870456
4.5201649074458174,-9.889725240716691
6.224803918062979,-8.432703758632673
4.886938134508615,-7.112279869063372
6.213297312364253,-3.415833371725463
1.6556091474268797,-8.033459355290436
2.8135815215488256,-11.57998305699258
10.389124343899248,-5.222925641963717
0.7859491638070493,-10.14189526056947
5.261793246056916,-14.91424128401598
5.304336586988037,-8.60160797010762
5.969575728130018,-14.570945437164614
8.195683452291544,-8.973601071191995
5.271632791603909,-11.469693414681219
7.206310406634518,-7.2892881341134315
4.221180018246222,-9.360991981338179
7.4939094219905815,-14.471241312815733
5.720102017901515,-14.353603233122971
3.1191397032125545,-8.410582427604362
5.06549595776751,-10.585306892776291
4.686453232986889,-7.4644394902578295
7.193489002214006,-11.553133328429936
6.158764677414837,-10.761979141525764
11.437226880178294,-11.43335285908365
4.644340971992195,-10.457165808355702
4.328847274784883,-9.23220059265089
6.109036165573197,-13.631387882351458
3.993629461435945,-12.88607987754061
8.51692618080196,-3.4216483076582795
8.884493439173715,-8.719378224434012
7.98270313342026,-9.167935345262638
9.568204426530649,-7.915236990728364
4.851546255898112,-12.40883899889645
3.826506354763675,-8.800384708914455
2.3618229134897826,-10.139443853810704
8.776228640228803,-9.511686735454045
10.38987723055839,-5.967047011141414
4.707339331208468,-12.983237445576968
5.306309552261368,-10.786929363142029
6.370795580248274,-5.5489410774483074
2.6186527772739616,-10.556780879948999
6.257287739163711,-6.747528080107205
6.703198893829576,-8.549216909826947
8.787786423749772,-8.351172719691249
4.833902404026217,-9.441748137421925
0.9052860808575984,6.342739744608572
5.029215720875858,-2.4729142768805987
5.718336824403126,4.83477584306576
3.825185829522673,6.632012680083819
-3.0647936238810507,1.986254372113442
1.8402117931809205,2.9976007233536266
3.358396650425775,3.6888028445941066
-1.6047132943601534,6.506820932018612
5.423288133558829,6.386958966737531
0.8909661064578585,4.3239289543867985
4.04403486426507,6.484075276348715
5.190117545087564,4.240012632297379
-0.8792365893600778,3.278710714222134
4.007676721802696,6.836013660237047
8.235588795583494,5.269031201258444
3.2845009991879834,4.532830594158318
1.6586408794027778,6.930515626711274
3.5566587330351327,4.457878936468642
-0.026278761371613335,4.668403079496886
1.6955092352594994,8.114011980046165
5.040779893963477,2.4203009200787493
5.590885619535801,3.54613561755282
3.005808440703153,7.982937335696998
0.11108228091229844,5.377075558128633
-0.15322351932284395,0.12282844821616656
5.139459240770503,5.046646069020036
0.617045703948846,1.0096982486526147
1.6692826500962064,8.331525861409798
3.6791374322466264,4.044174109680068
0.992906107354643,5.240607857761625
-1.195298778768315,8.338093927342811
3.9309376526167306,7.961954156930352
1.2642005205351494,7.113149541553906
4.392726512679319,1.1434058550467805
3.0453664509677285,5.7638555713264035
1.235670538394393,4.075649814698605
3.7634279398573556,4.881282945739651
0.16117381721026947,6.454710367348042
3.2425081081385274,5.599024295488074
2.912372790369804,6.098631977506794
1.9579596793763727,2.819181902279711
0.8184026015994887,7.7400154911674
-2.3713319331605334,6.327429433525395
-0.9327825080110399,0.953951743676944
0.15654329403548584,4.332243588768571
4.499233316374333,0.7300739228674527
6.858153562503538,7.885386901193158
2.341530716896744,4.250463129241076
0.28913365448432415,6.446179135294389
2.8449683753810913,8.506238411831347
0.9574256613277219,6.345937467873901
2.582008354019971,2.858537018160102
7.428724802605516,5.675091131222263
4.22360095230918,2.3046583796025284
0.8664128647602116,5.186426539251614
1.211826806962088,6.4811333276565195
3.768877796449737,3.0202196649938906
3.1553046589483245,4.986139930742082
2.2627764718320087,2.104046989752585
0.5841934385998799,5.502204471720702
5.207926275399732,2.55058309333163
5.715918596385226,5.432696097194861
-0.5015842809816995,5.784552475076399
4.887401842537751,5.637064379849016
8.47078299259421,5.74774683374172
4.904374777314247,5.0036343927117315
5.123150018530465,-1.0128523827072602
0.5291584109262892,4.06538243514804
3.9327819515513904,5.446905687226408
5.386032382665748,5.868425318286343
3.1912886170008132,4.613416307459542
3.0827253302215882,7.04985886176534
4.561214593405945,7.174791877166392
2.073073951453246,3.238436037253896
1.4944644911162879,5.849768672440652
3.998783481035181,-4.9057189233049465
1.1826468164200088,-9.650578855816285
6.669916016000098,-8.262872417536112
4.5145967678376575,-6.894185443486305
2.3644183452710252,-3.4660153858119997
0.13093874543683942,-5.920080518167386
-2.381634191430284,-5.638053343690792
2.7229807539126205,-4.573760725869108
-2.238512221682555,-2.608938160139138
-3.0389934829338308,-4.979469234703688
-2.2578270592698915,-7.460786456861377
2.669466940541077,-6.661169303373719
-3.8175489523232624,-6.850863418826362
1.8616948903722554,-7.327565145561175
3.0070968712522403,-2.983359672619987
0.15334776836863176,-2.569736055826038
4.6275194143541984,-10.463158333505469
2.861862571322469,-3.9808614236771374
-0.8378628351307039,-3.8437030720622274
0.96195522878089,-6.944359241569409
3.690686226246847,-5.153449922370361
2.940932131013419,-6.118430558253995
-4.1188262989710935,-4.892071868018083
-0.6175653284707255,-8.656136603518398
-4.259779575890213,-3.9629397833708637
3.1443684502350413,-2.010722147839707
1.3057026517196182,-5.493811992986203
0.44368985177529163,-5.392130375840674
1.956853431893748,-6.73691894298541
-3.1838341014475224,-6.052217749390544
0.4633208056656247,-6.142268224493759
0.03465922481807816,-0.001650995278578371
2.1810592547831673,-8.9711234259109
1.6042960318766046,-10.94558867601555
1.5175125570378758,-4.310981331605051
0.03538156639356342,-7.928331271395047
-2.489180064031984,-4.472735300229103
-1.5656218697920314,-3.4113626509510384
-1.5889072746427306,-6.412032592950969
1.8688185738839949,-5.58888458857575
-0.4458614857443435,-4.830136030835856
0.908404123692112,-5.713855199836062
0.5354561191754305,-5.793768915860399
0.9991462762089156,-4.7845410036462255
1.2308189388354593,-3.493398695153699
-2.6063802861794283,-8.89831098948009
-0.6961144165231189,-5.93229908334565
1.12610412286132,-8.553705923884092
0.4515723440273576,-4.41544111810493
-4.1172200942546695,-4.416723902899631
3.4646887106189874,-5.192400151687097
